class,filename,width,height,path,aspect_ratio
battery,battery382.jpg,258,195,data\raw\garbage-classification\battery\battery382.jpg,1.323076923076923
battery,battery383.jpg,375,134,data\raw\garbage-classification\battery\battery383.jpg,2.798507462686567
battery,battery384.jpg,283,178,data\raw\garbage-classification\battery\battery384.jpg,1.5898876404494382
battery,battery385.jpg,225,225,data\raw\garbage-classification\battery\battery385.jpg,1.0
battery,battery386.jpg,225,225,data\raw\garbage-classification\battery\battery386.jpg,1.0
battery,battery387.jpg,259,195,data\raw\garbage-classification\battery\battery387.jpg,1.3282051282051281
battery,battery388.jpg,225,225,data\raw\garbage-classification\battery\battery388.jpg,1.0
battery,battery389.jpg,259,194,data\raw\garbage-classification\battery\battery389.jpg,1.3350515463917525
battery,battery39.jpg,259,194,data\raw\garbage-classification\battery\battery39.jpg,1.3350515463917525
battery,battery390.jpg,225,225,data\raw\garbage-classification\battery\battery390.jpg,1.0
battery,battery391.jpg,313,161,data\raw\garbage-classification\battery\battery391.jpg,1.9440993788819876
battery,battery392.jpg,140,140,data\raw\garbage-classification\battery\battery392.jpg,1.0
battery,battery393.jpg,225,225,data\raw\garbage-classification\battery\battery393.jpg,1.0
battery,battery394.jpg,225,225,data\raw\garbage-classification\battery\battery394.jpg,1.0
battery,battery395.jpg,325,155,data\raw\garbage-classification\battery\battery395.jpg,2.096774193548387
battery,battery396.jpg,225,225,data\raw\garbage-classification\battery\battery396.jpg,1.0
battery,battery397.jpg,225,225,data\raw\garbage-classification\battery\battery397.jpg,1.0
battery,battery398.jpg,275,183,data\raw\garbage-classification\battery\battery398.jpg,1.5027322404371584
battery,battery399.jpg,283,178,data\raw\garbage-classification\battery\battery399.jpg,1.5898876404494382
battery,battery4.jpg,242,208,data\raw\garbage-classification\battery\battery4.jpg,1.1634615384615385
battery,battery40.jpg,281,180,data\raw\garbage-classification\battery\battery40.jpg,1.5611111111111111
battery,battery400.jpg,285,177,data\raw\garbage-classification\battery\battery400.jpg,1.6101694915254237
battery,battery401.jpg,225,225,data\raw\garbage-classification\battery\battery401.jpg,1.0
battery,battery402.jpg,259,195,data\raw\garbage-classification\battery\battery402.jpg,1.3282051282051281
battery,battery403.jpg,225,225,data\raw\garbage-classification\battery\battery403.jpg,1.0
battery,battery404.jpg,322,156,data\raw\garbage-classification\battery\battery404.jpg,2.0641025641025643
battery,battery405.jpg,225,225,data\raw\garbage-classification\battery\battery405.jpg,1.0
battery,battery406.jpg,225,225,data\raw\garbage-classification\battery\battery406.jpg,1.0
battery,battery407.jpg,225,225,data\raw\garbage-classification\battery\battery407.jpg,1.0
battery,battery408.jpg,225,225,data\raw\garbage-classification\battery\battery408.jpg,1.0
battery,battery409.jpg,212,238,data\raw\garbage-classification\battery\battery409.jpg,0.8907563025210085
battery,battery41.jpg,252,200,data\raw\garbage-classification\battery\battery41.jpg,1.26
battery,battery410.jpg,225,225,data\raw\garbage-classification\battery\battery410.jpg,1.0
battery,battery411.jpg,259,195,data\raw\garbage-classification\battery\battery411.jpg,1.3282051282051281
battery,battery412.jpg,309,163,data\raw\garbage-classification\battery\battery412.jpg,1.8957055214723926
battery,battery413.jpg,225,225,data\raw\garbage-classification\battery\battery413.jpg,1.0
battery,battery414.jpg,225,225,data\raw\garbage-classification\battery\battery414.jpg,1.0
battery,battery415.jpg,225,225,data\raw\garbage-classification\battery\battery415.jpg,1.0
battery,battery416.jpg,225,225,data\raw\garbage-classification\battery\battery416.jpg,1.0
battery,battery417.jpg,259,194,data\raw\garbage-classification\battery\battery417.jpg,1.3350515463917525
battery,battery418.jpg,225,225,data\raw\garbage-classification\battery\battery418.jpg,1.0
battery,battery419.jpg,241,209,data\raw\garbage-classification\battery\battery419.jpg,1.1531100478468899
battery,battery42.jpg,259,194,data\raw\garbage-classification\battery\battery42.jpg,1.3350515463917525
battery,battery420.jpg,225,225,data\raw\garbage-classification\battery\battery420.jpg,1.0
battery,battery421.jpg,225,225,data\raw\garbage-classification\battery\battery421.jpg,1.0
battery,battery422.jpg,258,195,data\raw\garbage-classification\battery\battery422.jpg,1.323076923076923
battery,battery423.jpg,258,195,data\raw\garbage-classification\battery\battery423.jpg,1.323076923076923
battery,battery424.jpg,276,183,data\raw\garbage-classification\battery\battery424.jpg,1.5081967213114753
battery,battery425.jpg,276,183,data\raw\garbage-classification\battery\battery425.jpg,1.5081967213114753
battery,battery426.jpg,225,225,data\raw\garbage-classification\battery\battery426.jpg,1.0
battery,battery427.jpg,259,194,data\raw\garbage-classification\battery\battery427.jpg,1.3350515463917525
battery,battery428.jpg,259,194,data\raw\garbage-classification\battery\battery428.jpg,1.3350515463917525
battery,battery429.jpg,259,194,data\raw\garbage-classification\battery\battery429.jpg,1.3350515463917525
battery,battery43.jpg,296,170,data\raw\garbage-classification\battery\battery43.jpg,1.7411764705882353
battery,battery430.jpg,225,225,data\raw\garbage-classification\battery\battery430.jpg,1.0
battery,battery431.jpg,275,183,data\raw\garbage-classification\battery\battery431.jpg,1.5027322404371584
battery,battery432.jpg,259,194,data\raw\garbage-classification\battery\battery432.jpg,1.3350515463917525
battery,battery433.jpg,225,225,data\raw\garbage-classification\battery\battery433.jpg,1.0
battery,battery434.jpg,273,184,data\raw\garbage-classification\battery\battery434.jpg,1.483695652173913
battery,battery435.jpg,284,177,data\raw\garbage-classification\battery\battery435.jpg,1.6045197740112995
battery,battery436.jpg,225,225,data\raw\garbage-classification\battery\battery436.jpg,1.0
battery,battery437.jpg,225,225,data\raw\garbage-classification\battery\battery437.jpg,1.0
battery,battery438.jpg,259,194,data\raw\garbage-classification\battery\battery438.jpg,1.3350515463917525
battery,battery439.jpg,285,177,data\raw\garbage-classification\battery\battery439.jpg,1.6101694915254237
battery,battery44.jpg,300,168,data\raw\garbage-classification\battery\battery44.jpg,1.7857142857142858
battery,battery440.jpg,225,225,data\raw\garbage-classification\battery\battery440.jpg,1.0
battery,battery441.jpg,225,225,data\raw\garbage-classification\battery\battery441.jpg,1.0
battery,battery442.jpg,287,176,data\raw\garbage-classification\battery\battery442.jpg,1.6306818181818181
battery,battery443.jpg,225,225,data\raw\garbage-classification\battery\battery443.jpg,1.0
battery,battery444.jpg,225,225,data\raw\garbage-classification\battery\battery444.jpg,1.0
battery,battery445.jpg,235,214,data\raw\garbage-classification\battery\battery445.jpg,1.0981308411214954
battery,battery446.jpg,264,191,data\raw\garbage-classification\battery\battery446.jpg,1.382198952879581
battery,battery447.jpg,225,225,data\raw\garbage-classification\battery\battery447.jpg,1.0
battery,battery448.jpg,225,225,data\raw\garbage-classification\battery\battery448.jpg,1.0
battery,battery449.jpg,225,225,data\raw\garbage-classification\battery\battery449.jpg,1.0
battery,battery45.jpg,225,225,data\raw\garbage-classification\battery\battery45.jpg,1.0
battery,battery450.jpg,259,195,data\raw\garbage-classification\battery\battery450.jpg,1.3282051282051281
battery,battery451.jpg,225,225,data\raw\garbage-classification\battery\battery451.jpg,1.0
battery,battery452.jpg,275,183,data\raw\garbage-classification\battery\battery452.jpg,1.5027322404371584
battery,battery453.jpg,248,204,data\raw\garbage-classification\battery\battery453.jpg,1.2156862745098038
battery,battery454.jpg,231,218,data\raw\garbage-classification\battery\battery454.jpg,1.0596330275229358
battery,battery455.jpg,336,150,data\raw\garbage-classification\battery\battery455.jpg,2.24
battery,battery456.jpg,225,225,data\raw\garbage-classification\battery\battery456.jpg,1.0
battery,battery457.jpg,225,225,data\raw\garbage-classification\battery\battery457.jpg,1.0
battery,battery458.jpg,225,225,data\raw\garbage-classification\battery\battery458.jpg,1.0
battery,battery459.jpg,225,225,data\raw\garbage-classification\battery\battery459.jpg,1.0
battery,battery46.jpg,306,165,data\raw\garbage-classification\battery\battery46.jpg,1.8545454545454545
battery,battery460.jpg,275,183,data\raw\garbage-classification\battery\battery460.jpg,1.5027322404371584
battery,battery461.jpg,251,201,data\raw\garbage-classification\battery\battery461.jpg,1.2487562189054726
battery,battery462.jpg,259,194,data\raw\garbage-classification\battery\battery462.jpg,1.3350515463917525
battery,battery463.jpg,225,225,data\raw\garbage-classification\battery\battery463.jpg,1.0
battery,battery464.jpg,259,194,data\raw\garbage-classification\battery\battery464.jpg,1.3350515463917525
battery,battery465.jpg,241,209,data\raw\garbage-classification\battery\battery465.jpg,1.1531100478468899
battery,battery466.jpg,259,195,data\raw\garbage-classification\battery\battery466.jpg,1.3282051282051281
battery,battery467.jpg,259,194,data\raw\garbage-classification\battery\battery467.jpg,1.3350515463917525
battery,battery468.jpg,225,225,data\raw\garbage-classification\battery\battery468.jpg,1.0
battery,battery469.jpg,259,194,data\raw\garbage-classification\battery\battery469.jpg,1.3350515463917525
battery,battery47.jpg,290,174,data\raw\garbage-classification\battery\battery47.jpg,1.6666666666666667
battery,battery470.jpg,225,225,data\raw\garbage-classification\battery\battery470.jpg,1.0
battery,battery471.jpg,225,225,data\raw\garbage-classification\battery\battery471.jpg,1.0
battery,battery472.jpg,225,225,data\raw\garbage-classification\battery\battery472.jpg,1.0
battery,battery473.jpg,225,225,data\raw\garbage-classification\battery\battery473.jpg,1.0
battery,battery474.jpg,220,220,data\raw\garbage-classification\battery\battery474.jpg,1.0
battery,battery475.jpg,224,224,data\raw\garbage-classification\battery\battery475.jpg,1.0
battery,battery476.jpg,225,225,data\raw\garbage-classification\battery\battery476.jpg,1.0
battery,battery477.jpg,294,171,data\raw\garbage-classification\battery\battery477.jpg,1.719298245614035
battery,battery478.jpg,225,225,data\raw\garbage-classification\battery\battery478.jpg,1.0
battery,battery479.jpg,225,225,data\raw\garbage-classification\battery\battery479.jpg,1.0
battery,battery48.jpg,291,173,data\raw\garbage-classification\battery\battery48.jpg,1.6820809248554913
battery,battery480.jpg,225,225,data\raw\garbage-classification\battery\battery480.jpg,1.0
battery,battery481.jpg,311,162,data\raw\garbage-classification\battery\battery481.jpg,1.9197530864197532
battery,battery482.jpg,226,223,data\raw\garbage-classification\battery\battery482.jpg,1.0134529147982063
battery,battery483.jpg,225,225,data\raw\garbage-classification\battery\battery483.jpg,1.0
battery,battery484.jpg,225,225,data\raw\garbage-classification\battery\battery484.jpg,1.0
battery,battery485.jpg,275,183,data\raw\garbage-classification\battery\battery485.jpg,1.5027322404371584
battery,battery486.jpg,332,152,data\raw\garbage-classification\battery\battery486.jpg,2.1842105263157894
battery,battery487.jpg,255,198,data\raw\garbage-classification\battery\battery487.jpg,1.2878787878787878
battery,battery488.jpg,223,226,data\raw\garbage-classification\battery\battery488.jpg,0.9867256637168141
battery,battery489.jpg,225,225,data\raw\garbage-classification\battery\battery489.jpg,1.0
battery,battery49.jpg,224,225,data\raw\garbage-classification\battery\battery49.jpg,0.9955555555555555
battery,battery490.jpg,259,194,data\raw\garbage-classification\battery\battery490.jpg,1.3350515463917525
battery,battery491.jpg,254,198,data\raw\garbage-classification\battery\battery491.jpg,1.2828282828282829
battery,battery492.jpg,259,194,data\raw\garbage-classification\battery\battery492.jpg,1.3350515463917525
battery,battery493.jpg,255,198,data\raw\garbage-classification\battery\battery493.jpg,1.2878787878787878
battery,battery494.jpg,255,198,data\raw\garbage-classification\battery\battery494.jpg,1.2878787878787878
battery,battery495.jpg,225,225,data\raw\garbage-classification\battery\battery495.jpg,1.0
battery,battery496.jpg,225,225,data\raw\garbage-classification\battery\battery496.jpg,1.0
battery,battery497.jpg,255,198,data\raw\garbage-classification\battery\battery497.jpg,1.2878787878787878
battery,battery498.jpg,225,225,data\raw\garbage-classification\battery\battery498.jpg,1.0
battery,battery499.jpg,302,167,data\raw\garbage-classification\battery\battery499.jpg,1.8083832335329342
battery,battery5.jpg,275,183,data\raw\garbage-classification\battery\battery5.jpg,1.5027322404371584
battery,battery50.jpg,225,225,data\raw\garbage-classification\battery\battery50.jpg,1.0
battery,battery500.jpg,263,192,data\raw\garbage-classification\battery\battery500.jpg,1.3697916666666667
battery,battery501.jpg,225,225,data\raw\garbage-classification\battery\battery501.jpg,1.0
battery,battery502.jpg,225,225,data\raw\garbage-classification\battery\battery502.jpg,1.0
battery,battery503.jpg,279,180,data\raw\garbage-classification\battery\battery503.jpg,1.55
battery,battery504.jpg,306,165,data\raw\garbage-classification\battery\battery504.jpg,1.8545454545454545
battery,battery505.jpg,225,225,data\raw\garbage-classification\battery\battery505.jpg,1.0
battery,battery506.jpg,225,225,data\raw\garbage-classification\battery\battery506.jpg,1.0
battery,battery507.jpg,225,225,data\raw\garbage-classification\battery\battery507.jpg,1.0
battery,battery508.jpg,298,169,data\raw\garbage-classification\battery\battery508.jpg,1.7633136094674555
battery,battery509.jpg,259,194,data\raw\garbage-classification\battery\battery509.jpg,1.3350515463917525
battery,battery51.jpg,259,194,data\raw\garbage-classification\battery\battery51.jpg,1.3350515463917525
battery,battery510.jpg,225,225,data\raw\garbage-classification\battery\battery510.jpg,1.0
battery,battery511.jpg,225,225,data\raw\garbage-classification\battery\battery511.jpg,1.0
battery,battery512.jpg,225,225,data\raw\garbage-classification\battery\battery512.jpg,1.0
battery,battery513.jpg,259,194,data\raw\garbage-classification\battery\battery513.jpg,1.3350515463917525
battery,battery514.jpg,230,219,data\raw\garbage-classification\battery\battery514.jpg,1.0502283105022832
battery,battery515.jpg,200,200,data\raw\garbage-classification\battery\battery515.jpg,1.0
